des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h
2002 UV36,10,2452579.624032439,2002-Nov-01 02:59,0.0160932201824967,0.0160322891692506,0.0161541488803041,8.1209772063307,8.1005641854307,< 00:01,26.5
2002 VU17,17,2452579.906194603,2002-Nov-01 09:45,0.0315889230001906,0.0312856663787951,0.0318921719110956,11.3306753206054,11.3232286099617,< 00:01,24.9
2002 VX91,16,2452580.570264041,2002-Nov-02 01:41,0.010924713454837,0.010924564513818,0.0109248623958585,6.95687963587163,6.92173279867154,< 00:01,24.3
2018 VA5,5,2452582.587207931,2002-Nov-04 02:06,0.0251347349740771,0.0249542065833309,0.0538325194306317,3.56938065447216,3.53955682914076,3_06:49,26.4
886662,54,2452582.705880005,2002-Nov-04 04:56,0.0461297751858152,0.0461267990523191,0.0461327517168566,25.4783723632089,25.4761052215296,< 00:01,18.80
2002 UQ12,28,2452584.497409652,2002-Nov-05 23:56,0.0281768986027096,0.0281766116351423,0.0281771855703266,21.0179376919923,21.0134380748999,< 00:01,22.39
2002 VZ91,9,2452585.745792630,2002-Nov-07 05:54,0.0116603791584271,0.0115214798287725,0.0117992489527325,7.04544612601526,7.01293782445872,< 00:01,26.1
2021 VD8,3,2452586.348188235,2002-Nov-07 20:21,0.0316471792910839,1.01458598059869e-06,0.141896782854921,10.7578414260769,10.7500123543896,6_18:21,30.38
450237,45,2452587.240668029,2002-Nov-08 17:47,0.0473952232912802,0.0473949191914719,0.0473955273920234,5.48453206534788,5.4742721302985,< 00:01,23.18
524522,86,2452587.801095543,2002-Nov-09 07:14,0.0335205023501086,0.0335204740848356,0.0335205306154027,8.51850766624319,8.50917133224833,< 00:01,20.54
2002 VY91,9,2452587.916912882,2002-Nov-09 10:00,0.0154378996799058,0.015318234857968,0.0155575570299309,9.31138092428889,9.29282669323173,< 00:01,26.3
2019 UY8,6,2452589.310218501,2002-Nov-10 19:27,0.0452819070902514,0.0349566566493791,0.0577736997217137,10.9674248268275,10.9620583501456,10:01,24.96
2023 VR4,20,2452592.974788221,2002-Nov-14 11:24,0.0443199062278942,0.0442898370384891,0.0451247691522,10.448511741886,10.4427562993996,07:33,22.97
2024 WJ1,1,2452593.429917529,2002-Nov-14 22:19,0.0272602331421352,0.014586698882933,0.0853445680603765,9.52678116223237,9.5165158858963,07:19,26.19
2002 VS85,9,2452594.928761017,2002-Nov-16 10:17,0.0321575884414768,0.0317982131558345,0.0325169606205592,20.7029095613709,20.698906986328,< 00:01,24.1
2002 XT4,11,2452604.466702059,2002-Nov-25 23:12,0.0336054643240747,0.0335402791625196,0.0336706491137692,10.1424092780993,10.1345888812809,< 00:01,24.0
2011 WR2,8,2452604.598086217,2002-Nov-26 02:21,0.0472147511073215,0.0395843449909323,0.236911976831769,12.6220248835203,12.6175530815896,5_09:42,25.3
2002 VR14,12,2452604.672047121,2002-Nov-26 04:08,0.0405161306053731,0.040488469951838,0.0405437913110084,11.4105290118684,11.4047641575566,00:02,22.4
2011 ED12,17,2452605.052124034,2002-Nov-26 13:15,0.0467368036738481,0.043643088390839,0.0504794915194091,2.26831721693895,2.24304310941327,7_11:54,26.8
2025 MW89,4,2452605.353590032,2002-Nov-26 20:29,0.00982124178312744,0.00937539340204575,0.0222261056802187,4.13635639322292,4.07023942895744,1_21:28,27.24
2024 CW6,6,2452605.376513509,2002-Nov-26 21:02,0.0262939520756935,0.0181026752914022,0.0415921220268977,3.67414433015384,3.64645964606933,1_03:18,27.59
2025 WK5,3,2452607.406964636,2002-Nov-28 21:46,0.0189551692608521,0.0140818332166845,0.0266956021471472,6.29725472735661,6.27489300711343,05:46,28.236
2011 YW15,14,2452611.449642260,2002-Dec-02 22:47,0.0459333287970554,0.0294649149741541,0.0629691165742036,5.42329918443213,5.41259262894265,6_09:18,24.7
2023 GL,11,2452611.713961243,2002-Dec-03 05:08,0.0427458784393339,0.0255502163211942,0.0768280906154042,6.26078515688942,6.25082112665658,4_06:46,25.41
2021 VX7,11,2452612.721175131,2002-Dec-04 05:18,0.039046681957605,0.0368663747736051,0.0592027430164714,6.7820683619883,6.77199931035704,3_02:57,24.67
2021 VF19,4,2452613.047984382,2002-Dec-04 13:09,0.0248295502118713,0.0237819043788307,0.0717191441306165,12.556521703159,12.5479725711511,1_01:06,24.02
2002 XF40,7,2452613.122518832,2002-Dec-04 14:56,0.0250826721974452,0.0241900059503518,0.0259751905074958,9.48739466817995,9.47619131350808,00:03,24.9
2002 XQ90,25,2452613.551399932,2002-Dec-05 01:14,0.0295447458086538,0.0295445552664569,0.0295449363510104,10.3572883594368,10.3485773456371,< 00:01,22.50
2002 XB40,9,2452613.869247345,2002-Dec-05 08:52,0.0251092585233028,0.0249226876417153,0.0252958265704514,14.2903620209521,14.2829344276267,< 00:01,23.9
2001 XX4,13,2452617.854538733,2002-Dec-09 08:31,0.0384784132431638,0.0384775498363644,0.0384792766536246,18.9715737355031,18.9679233928941,< 00:01,22.1
2010 VQ,19,2452618.674422341,2002-Dec-10 04:11,0.0253837488586963,0.0253773383166564,0.0253901595557223,4.02251533087206,3.996335039212,00:08,27.72
2002 XV90,11,2452619.849755694,2002-Dec-11 08:24,0.000786724918930163,0.000779913783357115,0.000793538324050151,8.00840374457133,7.57370002742284,00:03,25.28
2002 XS90,9,2452622.440375519,2002-Dec-13 22:34,0.0216568165349671,0.0214796879645372,0.0218339426967282,17.0175517842322,17.0103205414899,< 00:01,22.8
2017 XY2,4,2452624.191431769,2002-Dec-15 16:36,0.014635013331154,0.0112872420520838,0.05908643119367,8.21213746225515,8.18993759205144,1_18:39,27.2
2022 YX1,4,2452624.969004804,2002-Dec-16 11:15,0.0241538941475163,0.0124857714375601,0.0358351365520322,6.77410103683683,6.75779695004053,1_01:32,28.44
2002 XS14,11,2452626.199522605,2002-Dec-17 16:47,0.032153546342429,0.032129600696651,0.0321774918490062,6.52537654257979,6.51266491633969,< 00:01,24.2
2020 BE8,16,2452627.748135299,2002-Dec-19 05:57,0.033091212549529,0.0302506833521585,0.0359465278987298,4.56978661176504,4.55213259844949,1_06:21,25.18
2020 KT4,21,2452629.390555177,2002-Dec-20 21:22,0.0484664864045739,0.0484464052296144,0.0484865721418615,8.94859382907654,8.94244821648526,00:02,23.24
2021 YB,2,2452630.148291910,2002-Dec-21 15:34,0.0349592990341866,0.000564087733167002,0.0718781185222603,6.49595762374853,6.48421407921485,2_00:20,27.52
2003 YN107,18,2452630.284034014,2002-Dec-21 18:49,0.0432507837670051,0.0432489106570383,0.043252656906784,2.33063178240879,2.30404726961084,< 00:01,26.5
2015 VC2,37,2452632.125437357,2002-Dec-23 15:01,0.0114370643017993,0.0114264664497011,0.0114477013951521,1.58048107616852,1.42547634091746,00:25,27.4
2021 JG6,19,2452639.780839221,2002-Dec-31 06:44,0.0411962586183245,0.0409924164767485,0.0414004385372129,3.37909106325241,3.35989598198625,01:13,24.02
2002 XO14,21,2452640.091898479,2002-Dec-31 14:12,0.0211663767868664,0.0211597934496441,0.021172960112537,9.51964124415296,9.50640858275097,< 00:01,22.1
2002 YG4,15,2452641.037882536,2003-Jan-01 12:55,0.0322111165563279,0.0322109606308198,0.0322112724818764,6.5428260629622,6.53017108460554,< 00:01,24.0
2020 BR2,8,2452642.965276276,2003-Jan-03 11:10,0.0460902299217848,0.0428629305317493,0.0533138560027182,4.09694472861711,4.08280981345125,21:11,25.8
2003 AF23,66,2452643.722678488,2003-Jan-04 05:21,0.0386660688436337,0.0386659732760692,0.0386661644113806,16.0703728235839,16.0660842354743,< 00:01,21.01
2002 YC12,11,2452643.772609804,2003-Jan-04 06:33,0.0224268206194045,0.0221988098096768,0.0226548195597251,9.65139356024843,9.63907579711461,< 00:01,25.3
2021 AX6,5,2452644.194875445,2003-Jan-04 16:41,0.0242355456867044,0.0137031330823749,0.0349505972192804,6.5407862512632,6.52395607357418,2_20:38,26.89
2015 RT1,16,2452644.860197882,2003-Jan-05 08:39,0.0386163430143465,0.0375328111904066,0.0397264408210811,6.89654227971653,6.88653017992343,00:28,25.41
2003 AJ69,10,2452646.417888817,2003-Jan-06 22:02,0.0258095308021377,0.0255060390018246,0.0261130093898977,10.5867051889472,10.5769491936468,< 00:01,24.9
2002 AA29,23,2452648.306174470,2003-Jan-08 19:21,0.0391095290613097,0.0391086340710879,0.0391104240514783,5.83469599390759,5.82300781773125,< 00:01,24.1
2003 AS42,9,2452651.080535970,2003-Jan-11 13:56,0.0243598044011193,0.0241785675986772,0.0245410307341143,7.51875587710496,7.50419413505633,< 00:01,25.3
141432,104,2452651.311073418,2003-Jan-11 19:28,0.0454977128952804,0.0454977100283639,0.045497715762197,14.4856860429676,14.481642665011,< 00:01,20.06
2013 BO27,13,2452653.359588630,2003-Jan-13 20:38,0.0330740300501118,0.0330736612912397,0.0330743988305142,15.6857033370006,15.6805665405006,< 00:01,24.11
2020 DW,3,2452654.277145136,2003-Jan-14 18:39,0.00870610761469311,0.00830827082443328,0.0103152927332784,3.72884255625703,3.64584318489816,1_22:31,30.4
2003 BS47,7,2452669.170887631,2003-Jan-29 16:06,0.0219533082748471,0.0214012128374776,0.0225052658655873,6.99529868875317,6.97792685328243,00:03,25.8
2003 BS35,9,2452669.609043210,2003-Jan-30 02:37,0.033913144528006,0.0333655315554786,0.0344606785895482,5.94578758190551,5.93255884727559,< 00:01,24.7
2003 BM4,20,2452671.126358711,2003-Jan-31 15:02,0.0209912553785459,0.0209911245583206,0.0209913861987796,11.2433874758984,11.2320922487261,< 00:01,24.95
2022 CT,3,2452673.620009980,2003-Feb-03 02:53,0.0483941118332952,0.0148071510134043,0.195318428572233,15.5023573206239,15.4988053297028,5_08:28,25.73
2003 CO20,11,2452677.065535272,2003-Feb-06 13:34,0.0291855802604107,0.0287875232062648,0.0295836269545881,13.8171616226216,13.8105527244076,< 00:01,23.10
2021 EZ2,4,2452679.418268870,2003-Feb-08 22:02,0.0342198107979535,0.0103811026991762,0.0672234348851739,9.24950781018832,9.24108583623475,06:35,24.61
2003 CA4,24,2452682.095749492,2003-Feb-11 14:18,0.0423522379246303,0.0423514501268155,0.0423530257257722,4.63847502786637,4.62489198354564,< 00:01,23.6
2015 AY245,45,2452682.811832252,2003-Feb-12 07:29,0.0327265806688801,0.0327252234400126,0.0327279379095139,7.57119588893145,7.56043480577599,< 00:01,20.99
2020 HG9,24,2452684.656493948,2003-Feb-14 03:45,0.0383201871471117,0.0383154320765176,0.0383249428225776,10.9772450389354,10.9709090161378,< 00:01,23.38
2022 AP1,3,2452691.923186793,2003-Feb-21 10:09,0.0323170064098207,0.0277159344018596,0.0442770176262068,9.9454295151851,9.93713599690964,1_20:01,28.39
2025 DQ4,7,2452692.852004115,2003-Feb-22 08:27,0.0323871801105271,0.021547309221166,0.18993012486831,11.9293185847756,11.9224201720848,15:27,24.77
2010 EG21,16,2452697.896650305,2003-Feb-27 09:31,0.0487862032664483,0.0458551210886808,0.0747020637325127,6.57569906762558,6.56738816984015,6_08:51,24.50
2003 DH6,16,2452700.361094516,2003-Mar-01 20:40,0.0159300159495247,0.01589552879295,0.0159645027219774,11.3767719133713,11.3620603785764,< 00:01,24.3
2003 DW10,14,2452701.759293388,2003-Mar-03 06:13,0.00362267531111631,0.00362201764640547,0.00362333296962591,7.79863341485572,7.70374468879549,< 00:01,26.1
2003 DY15,12,2452704.351306935,2003-Mar-05 20:26,0.00366470394444541,0.00366125775903228,0.00366815003712025,9.99644585297754,9.92344692869885,< 00:01,26.3
2003 EM1,15,2452705.560031969,2003-Mar-07 01:26,0.0107882833433522,0.0107798215758923,0.0107967450087488,7.94051915004401,7.90935435984462,< 00:01,24.5
2024 EB3,5,2452708.692075497,2003-Mar-10 04:37,0.0319882340718919,0.0305616820763356,0.0791983831299133,18.0217273801907,18.0171048327457,04:22,24.54
2022 EE5,4,2452709.309271465,2003-Mar-10 19:25,0.00843088934335604,0.000993919168524491,0.0194301748908006,3.25689780562437,3.15837106858887,2_02:46,30.15
2003 EP4,17,2452710.857759713,2003-Mar-12 08:35,0.0155789971762752,0.0155788637523448,0.0155791306002056,20.7506527226555,20.7424089240669,< 00:01,23.93
619106,82,2452710.941935800,2003-Mar-12 10:36,0.0373655338176839,0.037364392295331,0.0373666753438875,17.5198397644261,17.515769135713,< 00:01,20.11
2003 EW59,13,2452710.950225777,2003-Mar-12 10:48,0.0318261181736739,0.0316359415107434,0.0320162937530209,18.7204119803746,18.7159393277704,< 00:01,23.3
2018 TP1,4,2452712.289725821,2003-Mar-13 18:57,0.041378402108618,0.0413126173822244,0.0414443355874274,17.9960310701007,17.9924525365858,00:09,24.66
2018 KR,11,2452719.178088972,2003-Mar-20 16:16,0.0274571446390865,0.0274525726229147,0.0274617168416316,4.26701271221482,4.24420955145071,00:04,26.39
2003 FY6,44,2452720.857498633,2003-Mar-22 08:35,0.00930185084951091,0.00930166826692875,0.0093020334321507,14.4208025804669,14.4009254831175,< 00:01,22.61
2003 EC50,14,2452723.827483776,2003-Mar-25 07:52,0.0311765074028114,0.0307292867988066,0.0316237125181112,11.8903626613613,11.8831727900143,< 00:01,22.9
2003 FJ8,9,2452726.371734457,2003-Mar-27 20:55,0.0113935626679718,0.0113467187976693,0.0114404050216001,10.9337769798969,10.9123674068124,< 00:01,26.7
2023 NO,3,2452730.425927701,2003-Mar-31 22:13,0.0167755132849259,0.013188100556959,0.0517711526959228,7.46566491348896,7.44435958777222,7_08:43,28.65
2003 GP51,17,2452731.531944979,2003-Apr-02 00:46,0.0393175291558205,0.0389972824921652,0.0396377719922033,12.9576660979132,12.952435070135,00:07,22.0
2003 FB5,11,2452732.574449489,2003-Apr-03 01:47,0.0239180534668211,0.0238069140813893,0.0240291924769724,24.7811291284357,24.7766333507207,< 00:01,23.42
2003 GG21,24,2452733.255374996,2003-Apr-03 18:08,0.00871706884661906,0.00871695318175071,0.00871718451192049,20.8964091123857,20.881776485405,< 00:01,21.97
2017 TD6,7,2452734.084077690,2003-Apr-04 14:01,0.00720957920136667,0.00670570363888495,0.0228551418292787,9.14475755237821,9.10425400239477,1_07:54,27.2
2003 GD42,9,2452738.165308664,2003-Apr-08 15:58,0.0158649896156219,0.0157991266928904,0.0159308493402319,7.56057934025734,7.53833308612606,< 00:01,24.7
2003 GF21,9,2452741.424760127,2003-Apr-11 22:12,0.0356282103203274,0.0351426141500354,0.0361137982157998,15.4907570765152,15.4859285636079,< 00:01,22.2
2024 SY5,3,2452744.564100394,2003-Apr-15 01:32,0.0372916377441342,0.0142299976732311,0.0993822067132908,7.28108651527936,7.27126682783801,3_09:10,28.06
2003 FF5,40,2452747.274418310,2003-Apr-17 18:35,0.0319184611619522,0.0319182303102486,0.0319186920136612,7.02411714269501,7.01222263327149,< 00:01,23.3
2022 HA,5,2452748.669502921,2003-Apr-19 04:04,0.0190413315680693,0.0171199186414309,0.0404857407830069,11.7807716898526,11.7688877510706,20:55,24.39
2003 HM,57,2452750.124503011,2003-Apr-20 14:59,0.0448592977964932,0.0448592329522824,0.0448593626407065,13.7900010877186,13.7856932094205,< 00:01,22.11
2001 BF10,18,2452750.747186071,2003-Apr-21 05:56,0.0412599068797592,0.0412534838283337,0.0412663299440723,8.13468405841412,8.12674159009401,00:03,22.6
2023 UY3,5,2452753.881921308,2003-Apr-24 09:10,0.00789633433616399,0.00781544501141515,0.00797738817301578,4.79400136318035,4.72309053441181,00:08,26.87
2003 JX2,7,2452757.249497159,2003-Apr-27 17:59,0.00937531320043303,0.00922029060715758,0.00953029487923141,8.34124281807634,8.3071010876571,00:03,26.4
2003 JY2,10,2452758.364643202,2003-Apr-28 20:45,0.0149883591209054,0.0148339325327544,0.0151427823544386,18.4182442494134,18.4085898808017,00:01,24.6
2003 HW10,10,2452758.766782993,2003-Apr-29 06:24,0.00220629986171607,0.00220414558030993,0.00220845408930842,13.3106958635747,13.2196553255054,< 00:01,27.0
2016 JB,15,2452759.517822593,2003-Apr-30 00:26,0.0463280746980163,0.0426680514240899,0.0507416582432457,5.35227778906823,5.34152141058346,16:00,27.1
2003 HT42,15,2452762.791147638,2003-May-03 06:59,0.0149305633717551,0.0149111876151536,0.0149499384585065,5.21236171056749,5.17801105508672,< 00:01,24.8
2022 JF,6,2452763.263483041,2003-May-03 18:19,0.0429908546592168,0.0356207945795782,0.154723180990923,16.7716259987726,16.7679301945109,2_14:56,24.77
2008 WO2,10,2452763.682992245,2003-May-04 04:24,0.0078238839722689,0.00738656161592885,0.0143161822819972,6.21990430576393,6.16490838105813,09:13,29.8
2003 JO14,9,2452765.434270093,2003-May-05 22:25,0.0172925609578984,0.0171972062949499,0.0173879125380784,10.2220964174042,10.2070118233334,< 00:01,25.2
2022 JF2,5,2452768.870299392,2003-May-09 08:53,0.0104564617191699,0.00993495729965375,0.0773197662182085,7.65845672721132,7.62511156466735,4_07:45,27.61
2021 UM5,10,2452769.138917406,2003-May-09 15:20,0.0452051408650294,0.00759892256068796,0.137331349062171,19.3654738378576,19.3624299367755,6_02:24,21.64
2003 JD11,13,2452769.803221004,2003-May-10 07:17,0.0229233282667617,0.0228279040054363,0.0230187516703726,14.6915587905964,14.6836450139208,< 00:01,24.3
2020 JQ1,7,2452771.794921891,2003-May-12 07:05,0.0450050196459485,0.0079406070466482,0.0820616990362433,15.2013651883516,15.1974700359586,06:40,26.1
2019 GK20,9,2452773.228798623,2003-May-13 17:29,0.0391681029708707,0.0391453803470874,0.039262255492613,5.98535944941597,5.97398311084152,02:54,24.7
2021 KC,14,2452782.680847923,2003-May-23 04:20,0.0462488197952036,0.039966550993792,0.052802180174174,7.70845009493201,7.70097261374507,02:27,23.46
2003 KF4,15,2452785.655997768,2003-May-26 03:45,0.0205572870306017,0.0204995426510356,0.0206150306273188,10.3439074036206,10.3313694915967,< 00:01,23.3
2003 LH,15,2452787.793660010,2003-May-28 07:03,0.0099807549354863,0.00996218297153472,0.00999932617718711,6.80591367489122,6.76657502311224,< 00:01,25.2
2022 KA,5,2452788.068759680,2003-May-28 13:39,0.039317452805408,0.0103464658575087,0.177430128044903,8.53048916196474,8.52254120672088,6_11:05,25.15
2003 LW2,14,2452791.719610751,2003-Jun-01 05:16,0.00330981083187281,0.0033097304861501,0.00330989117882898,8.12372454235807,8.02401714361331,< 00:01,25.8
2004 XO,27,2452792.347331920,2003-Jun-01 20:20,0.0366713649604848,0.0366666475422868,0.036676082459529,13.6220920373829,13.6167571344462,< 00:01,21.69
2012 MX2,9,2452794.921380324,2003-Jun-04 10:07,0.0467207372475865,0.0467194793600815,0.0467219951416989,14.0273726564273,14.0233064512854,< 00:01,23.38
2025 WB10,4,2452797.300060133,2003-Jun-06 19:12,0.0127962906758695,0.0121292956630399,0.0138891528134178,7.65891519893643,7.63167979187801,00:06,27.071
2019 YB5,4,2452797.528779443,2003-Jun-07 00:41,0.0470575730575427,0.00662100238010805,0.113095572000985,12.0630234626494,12.058328726627,4_11:23,25.0
2014 HQ124,65,2452799.341957002,2003-Jun-08 20:12,0.0447085674067107,0.0447068771568988,0.0447102576569571,13.5600139731791,13.5556182345242,< 00:01,18.95
2003 LW1,16,2452799.903221033,2003-Jun-09 09:41,0.0394789473945631,0.0393078993400103,0.0396499934344878,9.96442072953309,9.95764521292117,< 00:01,23.2
2006 KY67,20,2452800.623236391,2003-Jun-10 02:57,0.0348118259836766,0.0327813103416673,0.0377276397167969,9.82733218768835,9.81954066904959,1_07:59,23.0
2003 LN6,21,2452804.269614164,2003-Jun-13 18:28,0.0156452567321624,0.0156451518087424,0.0156453616555931,3.63184328719613,3.58464417858856,< 00:01,24.71
2003 ME1,14,2452810.772761193,2003-Jun-20 06:33,0.00929968600731241,0.00929283874626456,0.00930653324372207,13.9792943241317,13.9587837630848,< 00:01,23.6
2006 MV1,10,2452810.850147775,2003-Jun-20 08:24,0.00689264626192252,0.00626364372568891,0.018291852981216,5.1347837268316,5.05893932480534,4_17:14,26.8
2024 YF1,7,2452813.295723490,2003-Jun-22 19:06,0.0306530493472822,0.011034261555933,0.0834179111735895,10.9487881837631,10.9408461786777,2_22:19,23.54
2003 MN,8,2452813.871096081,2003-Jun-23 08:54,0.0139934912156846,0.0138929605527236,0.0140940179376279,11.8856100441816,11.8695791488194,< 00:01,23.8
2003 MS2,78,2452822.985543550,2003-Jul-02 11:39,0.0253032885312306,0.0253032700100932,0.0253033070523681,10.9644800302362,10.9548719266941,< 00:01,21.21
2015 EF7,13,2452829.968907173,2003-Jul-09 11:15,0.0444679434328041,0.0444659309907274,0.0444699558880781,5.54173769529811,5.53091479549248,< 00:01,24.38
2024 UO5,6,2452831.559780801,2003-Jul-11 01:26,0.0475180199878782,0.0446810166506114,0.050427095353604,11.4761908666371,11.471303794618,01:23,29.39
2022 YG,9,2452838.928741676,2003-Jul-18 10:17,0.0182950358522665,0.0182935635897762,0.0182965082359113,5.64311273006047,5.61724508480386,< 00:01,26.75
2025 CK,6,2452839.619392359,2003-Jul-19 02:52,0.0398120870305047,0.0385125130400861,0.0660862903574474,4.76907411994244,4.75501999761799,02:23,28.25
54509,88,2452846.585600192,2003-Jul-26 02:03,0.0115731189931091,0.0115731047821979,0.0115731332040236,7.02802989260868,6.99519436077905,< 00:01,22.66
2020 JX1,18,2452849.867401964,2003-Jul-29 08:49,0.0352163516014971,0.0329611691576225,0.0377102498291824,5.31013814037901,5.29587070197123,1_16:22,23.81
2018 BG5,8,2452850.351408770,2003-Jul-29 20:26,0.035423272387279,0.0354160931756898,0.0354304537170395,7.50466706665434,7.49463749119157,00:01,24.08
2023 UG4,8,2452852.950234876,2003-Aug-01 10:48,0.044379171033178,0.0401629526291272,0.0486013402287196,2.94810375417734,2.92766764208766,2_21:09,26.45
2026 BJ6,2,2452855.725792068,2003-Aug-04 05:25,0.0129875586342538,0.0109428086596204,0.088718242426943,12.6276795385323,12.6114225188523,4_10:58,26.982
2025 PN7,4,2452857.610268792,2003-Aug-06 02:39,0.0295486153053853,0.0295480055677811,0.029549225046683,2.66881105780891,2.63480682410811,< 00:01,26.36
2003 OT13,21,2452864.876309418,2003-Aug-13 09:02,0.0366002067487383,0.0365999355415747,0.0366004779559185,7.7300960292704,7.72067260543932,< 00:01,23.35
2024 RA5,7,2452865.130002706,2003-Aug-13 15:07,0.0389971475677654,0.0347795250231205,0.0432267254719644,4.76560198819387,4.75124324249339,11:18,28.91
2014 JR24,8,2452865.580281131,2003-Aug-14 01:56,0.0304406445879733,0.0286661539443,0.0324847816386736,4.19044176422073,4.16950135398473,16:23,29.3
37655,127,2452868.092083648,2003-Aug-16 14:13,0.0250375538363425,0.0250374499195005,0.0250376577531915,26.3958681129666,26.3918361393512,< 00:01,17.85
367943,81,2452869.831310895,2003-Aug-18 07:57,0.0387694094775966,0.0387673516108148,0.038771467351891,6.68556832494241,6.67528060547856,< 00:01,24.19
382758,100,2452871.957408320,2003-Aug-20 10:59,0.042464778992422,0.042464751655446,0.042464806329398,6.62077931813338,6.61129544931482,< 00:01,20.20
2003 RD5,11,2452874.956208530,2003-Aug-23 10:57,0.0487556858116388,0.0481321171290899,0.0493791970771898,5.52983461138844,5.51994307980204,00:03,23.4
2024 RM10,7,2452874.976098373,2003-Aug-23 11:26,0.0361810303744493,0.034181827475552,0.0390350274206368,6.23746427297767,6.22564651841454,6_23:54,25.84
2003 QU5,11,2452877.627322584,2003-Aug-26 03:03,0.0369280736820437,0.0367104421921434,0.0371456968679321,6.68901148399392,6.67821594422371,< 00:01,24.2
2003 QB30,16,2452878.890630272,2003-Aug-27 09:23,0.00524842113202744,0.00524828922116084,0.00524855304292566,11.8883282103122,11.8455477938615,< 00:01,26.8
2020 CX1,35,2452883.198302552,2003-Aug-31 16:46,0.0493407507191813,0.0493406553801763,0.0493408460639528,8.58903747396186,8.58274790116987,< 00:01,24.13
2003 RS1,44,2452884.605599562,2003-Sep-02 02:32,0.0341535086576206,0.0341533577988456,0.0341536595163974,7.96527407233536,7.95547367767873,< 00:01,21.7
2020 YB,5,2452884.791767424,2003-Sep-02 07:00,0.0257243733691113,0.022447645663052,0.0297372580503968,5.28390143299487,5.26426237364525,04:34,28.9
2020 TS1,6,2452886.562420813,2003-Sep-04 01:30,0.044502791035416,0.044278489216108,0.0447400890033062,3.66505428165504,3.64868175064194,07:53,29.2
2003 RB5,18,2452887.085471915,2003-Sep-04 14:03,0.0280147621249707,0.0279126189480099,0.0281169050876843,25.5261529667147,25.5224267187658,< 00:01,21.2
196625,45,2452887.226577559,2003-Sep-04 17:26,0.0256340488914852,0.0256339101782724,0.0256341876047155,18.1946868888293,18.1889731713971,< 00:01,20.29
2024 RN3,8,2452893.408670887,2003-Sep-10 21:48,0.00511182583310566,0.0029683517952421,0.0423054057897227,9.05405951345041,8.99630574736693,2_16:16,26.46
408792,58,2452895.243147005,2003-Sep-12 17:50,0.0423710647017041,0.04237078335274,0.0423713460506705,10.5572857927955,10.5513276175991,< 00:01,20.56
2012 SU9,8,2452897.261668035,2003-Sep-14 18:17,0.0424612347271855,0.0133633964579134,0.0719284772872875,12.1501903495111,12.1450246518164,17:43,27.2
2003 SY4,13,2452897.878953317,2003-Sep-15 09:06,0.0102183357761617,0.0101986593319539,0.0102380118866396,10.9080182513214,10.8840871330857,< 00:01,26.5
2003 SL36,11,2452899.165477994,2003-Sep-16 15:58,0.00792528642400665,0.0078652359617357,0.00798533202464693,11.1834877397463,11.1533850699721,< 00:01,26.4
2003 RU11,20,2452899.511860531,2003-Sep-17 00:17,0.00947408489025994,0.00947399612960265,0.00947417365716212,4.4257927864807,4.36178454129325,< 00:01,25.5
2003 SW130,9,2452901.735576315,2003-Sep-19 05:39,0.00108209762910128,0.00108018330659836,0.00108401159354605,9.09125962339681,8.81625461591671,< 00:01,29.1
2025 SN4,6,2452903.805442430,2003-Sep-21 07:20,0.037469182342633,0.0176394281135678,0.0575675289933064,11.2928308844079,11.2865321042443,04:10,25.66
2003 SR84,25,2452909.694683252,2003-Sep-27 04:40,0.00708643246812973,0.00708591699795624,0.00708694793790121,10.8681640464939,10.8335125965697,< 00:01,26.0
2003 SQ222,8,2452910.455645348,2003-Sep-27 22:56,0.000563056369189049,0.000561596174218194,0.000564516295097979,15.4264792746878,15.116610720933,< 00:01,30.1
2016 GV221,17,2452910.490295754,2003-Sep-27 23:46,0.0493439225206155,0.047041972852952,0.125586979763494,9.48359286060678,9.47789730341362,6_16:42,25.02
2023 TX9,20,2452910.701166097,2003-Sep-28 04:50,0.036540488445653,0.0365315028032532,0.0365494741676904,9.53393502503233,9.52628363879495,00:02,22.82
2008 SZ150,16,2452913.045307877,2003-Sep-30 13:05,0.0474447239926108,0.0474431716348855,0.0474462763983116,11.1192411637642,11.1141893428017,< 00:01,24.02
2003 SM215,8,2452913.199478238,2003-Sep-30 16:47,0.00908328146695428,0.00904469163232202,0.00912186962945431,10.7132866834255,10.6858707582312,< 00:01,27.5
2007 TD,12,2452914.413688350,2003-Oct-01 21:56,0.0460050265768756,0.032488418573851,0.0601695850923115,10.4854003985353,10.4798753450346,4_12:05,24.4
2016 EG86,10,2452914.456335947,2003-Oct-01 22:57,0.0361653715189351,0.0144889277698691,0.135467991033079,17.7889947319703,17.7848526510023,7_05:19,24.5
2003 UC10,13,2452917.590017459,2003-Oct-05 02:10,0.0281463748077808,0.02765398270666,0.0286387512718278,13.6953430443551,13.6884290883196,00:13,23.9
2010 FV9,20,2452922.607788123,2003-Oct-10 02:35,0.0130359181962951,0.0130109702766421,0.0130608686734523,7.38712628051621,7.35940515590908,00:02,25.4
2022 SB6,5,2452923.638186486,2003-Oct-11 03:19,0.0432177513474494,0.0432169713150075,0.04321853145391,16.5703808487668,16.5666597905421,< 00:01,22.63
